"Year","Name","No.","Sex","Rank"
1983,"Hamish",118,"Boy",48
1983,"Mathew",112,"Boy",50
1983,"Brett",100,"Boy",51
1983,"Jared",96,"Boy",52
1983,"Tony",95,"Boy",53
1983,"Alexander",95,"Boy",53
1983,"Stuart",94,"Boy",55
1983,"Gregory",93,"Boy",56
1983,"Philip",88,"Boy",57
1983,"Jacob",86,"Boy",58
1983,"Joel",85,"Boy",59
1983,"Dean",85,"Boy",59
1983,"Brendon",83,"Boy",61
1983,"Edward",83,"Boy",61
1983,"Troy",79,"Boy",63
1983,"Shannon",75,"Boy",64
1983,"Patrick",75,"Boy",64
1983,"George",75,"Boy",64
1983,"Kyle",74,"Boy",67
1983,"Damian",74,"Boy",67
1983,"Dylan",72,"Boy",69
1983,"Ben",72,"Boy",69
1983,"Sean",69,"Boy",71
1983,"Jordan",67,"Boy",72
1983,"Kevin",67,"Boy",72
1983,"Brendan",67,"Boy",72
1983,"Caleb",67,"Boy",72
1983,"Nigel",66,"Boy",76
1983,"Travis",65,"Boy",77
1983,"Kane",64,"Boy",78
1983,"Glen",64,"Boy",78
1983,"Grant",64,"Boy",78
1983,"Brad",64,"Boy",78
1983,"Corey",64,"Boy",78
1983,"Charles",63,"Boy",83
1983,"Kieran",62,"Boy",84
1983,"Douglas",62,"Boy",84
1983,"Clinton",62,"Boy",84
1983,"Ricky",59,"Boy",87
1983,"Logan",58,"Boy",88
1983,"Geoffrey",58,"Boy",88
1983,"Adrian",58,"Boy",88
1983,"Raymond",56,"Boy",91
1983,"Ian",56,"Boy",91
1983,"Brent",56,"Boy",91
1983,"Ross",54,"Boy",94
1983,"Oliver",54,"Boy",94
1983,"Marcus",54,"Boy",94
1983,"Lee",53,"Boy",97
1983,"Rory",52,"Boy",98
1983,"Leon",52,"Boy",98
1983,"Glenn",51,"Boy",100
1984,"Michael",783,"Boy",1
1984,"Daniel",741,"Boy",2
1984,"Matthew",674,"Boy",3
1984,"Christopher",595,"Boy",4
1984,"James",591,"Boy",5
1984,"David",590,"Boy",6
1984,"Andrew",536,"Boy",7
1984,"Nicholas",458,"Boy",8
1984,"Samuel",430,"Boy",9
1984,"Benjamin",418,"Boy",10
1984,"Joshua",394,"Boy",11
1984,"Jason",389,"Boy",12
1984,"Timothy",383,"Boy",13
1984,"Richard",346,"Boy",14
1984,"John",317,"Boy",15
1984,"William",313,"Boy",16
1984,"Mark",310,"Boy",17
1984,"Scott",284,"Boy",18
1984,"Adam",279,"Boy",19
1984,"Paul",274,"Boy",20
1984,"Robert",272,"Boy",21
1984,"Thomas",270,"Boy",22
1984,"Jonathan",259,"Boy",23
1984,"Simon",254,"Boy",24
1984,"Steven",250,"Boy",25
1984,"Jeremy",245,"Boy",26
1984,"Aaron",240,"Boy",27
1984,"Joseph",231,"Boy",28
1984,"Nathan",230,"Boy",29
1984,"Luke",226,"Boy",30
1984,"Stephen",211,"Boy",31
1984,"Ryan",211,"Boy",31
1984,"Peter",198,"Boy",33
1984,"Hayden",197,"Boy",34
1984,"Shane",195,"Boy",35
1984,"Craig",183,"Boy",36
1984,"Anthony",156,"Boy",37
1984,"Shaun",145,"Boy",38
1984,"Jamie",145,"Boy",38
1984,"Mathew",140,"Boy",40
1984,"Bradley",139,"Boy",41
1984,"Karl",138,"Boy",42
1984,"Phillip",130,"Boy",43
1984,"Cameron",129,"Boy",44
1984,"Alexander",121,"Boy",45
1984,"Hamish",118,"Boy",46
1984,"Jared",115,"Boy",47
1984,"Gareth",105,"Boy",48
1984,"Lance",104,"Boy",49
1984,"Patrick",95,"Boy",50
1984,"Gregory",93,"Boy",51
1984,"George",92,"Boy",52
1984,"Carl",92,"Boy",52
1984,"Brett",91,"Boy",54
1984,"Philip",90,"Boy",55
1984,"Edward",90,"Boy",55
1984,"Blair",86,"Boy",57
1984,"Tony",85,"Boy",58
1984,"Justin",85,"Boy",58
1984,"Kyle",85,"Boy",58
1984,"Brent",85,"Boy",58
1984,"Ben",84,"Boy",62
1984,"Jacob",83,"Boy",63
1984,"Brendon",80,"Boy",64
1984,"Troy",79,"Boy",65
1984,"Joel",77,"Boy",66
1984,"Raymond",76,"Boy",67
1984,"Dylan",76,"Boy",67
1984,"Kieran",74,"Boy",69
1984,"Grant",72,"Boy",70
1984,"Douglas",72,"Boy",70
1984,"Charles",72,"Boy",70
1984,"Ian",70,"Boy",73
1984,"Shannon",69,"Boy",74
1984,"Ricky",68,"Boy",75
1984,"Glen",68,"Boy",75
1984,"Brendan",68,"Boy",75
1984,"Adrian",66,"Boy",78
1984,"Sean",64,"Boy",79
1984,"Kevin",64,"Boy",79
1984,"Jordan",63,"Boy",81
1984,"Dean",62,"Boy",82
1984,"Ross",61,"Boy",83
1984,"Logan",59,"Boy",84
1984,"Jonathon",57,"Boy",85
1984,"Todd",56,"Boy",86
1984,"Caleb",56,"Boy",86
1984,"Wayne",55,"Boy",88
1984,"Stuart",55,"Boy",88
1984,"Isaac",55,"Boy",88
1984,"Jesse",55,"Boy",88
1984,"Dion",54,"Boy",92
1984,"Alan",54,"Boy",92
1984,"Kane",53,"Boy",94
1984,"Martin",52,"Boy",95
1984,"Leon",52,"Boy",95
1984,"Jeffrey",52,"Boy",95
1984,"Ashley",52,"Boy",95
1984,"Reuben",51,"Boy",99
1984,"Kurt",51,"Boy",99
1985,"Daniel",750,"Boy",1
1985,"Michael",742,"Boy",2
1985,"James",658,"Boy",3
1985,"Matthew",634,"Boy",4
1985,"Christopher",559,"Boy",5
1985,"David",522,"Boy",6
1985,"Andrew",494,"Boy",7
1985,"Benjamin",470,"Boy",8
1985,"Joshua",430,"Boy",9
1985,"Samuel",409,"Boy",10
1985,"Nicholas",409,"Boy",10
1985,"Mark",353,"Boy",12
1985,"Richard",336,"Boy",13
1985,"Adam",321,"Boy",14
1985,"Jason",317,"Boy",15
1985,"Robert",312,"Boy",16
1985,"Thomas",306,"Boy",17
1985,"John",295,"Boy",18
1985,"Timothy",281,"Boy",19
1985,"Scott",279,"Boy",20
1985,"William",272,"Boy",21
1985,"Joseph",256,"Boy",22
1985,"Paul",248,"Boy",23
1985,"Jonathan",245,"Boy",24
1985,"Aaron",239,"Boy",25
1985,"Luke",238,"Boy",26
1985,"Simon",222,"Boy",27
1985,"Ryan",221,"Boy",28
1985,"Hayden",210,"Boy",29
1985,"Nathan",207,"Boy",30
1985,"Steven",198,"Boy",31
1985,"Shane",183,"Boy",32
1985,"Jeremy",181,"Boy",33
1985,"Anthony",176,"Boy",34
1985,"Jamie",174,"Boy",35
1985,"Peter",172,"Boy",36
1985,"Mathew",158,"Boy",37
1985,"Cameron",157,"Boy",38
1985,"Stephen",154,"Boy",39
1985,"Craig",142,"Boy",40
1985,"Jared",139,"Boy",41
1985,"Bradley",131,"Boy",42
1985,"Shaun",127,"Boy",43
1985,"Hamish",123,"Boy",44
1985,"Phillip",121,"Boy",45
1985,"Karl",120,"Boy",46
1985,"Blair",109,"Boy",47
1985,"Joel",103,"Boy",48
1985,"Dylan",103,"Boy",48
1985,"Kyle",102,"Boy",50
1985,"Gareth",101,"Boy",51
1985,"Alexander",101,"Boy",51
1985,"Lance",100,"Boy",53
1985,"Tony",98,"Boy",54
1985,"Jacob",98,"Boy",54
1985,"Patrick",96,"Boy",56
1985,"Kieran",91,"Boy",57
1985,"Edward",91,"Boy",57
1985,"Ben",88,"Boy",59
1985,"Philip",86,"Boy",60
1985,"Carl",86,"Boy",60
1985,"Brett",80,"Boy",62
1985,"Logan",78,"Boy",63
1985,"George",78,"Boy",63
1985,"Justin",76,"Boy",65
1985,"Jordan",76,"Boy",65
1985,"Brendon",75,"Boy",67
1985,"Dean",72,"Boy",68
1985,"Ricky",71,"Boy",69
1985,"Gregory",71,"Boy",69
1985,"Stuart",67,"Boy",71
1985,"Brent",67,"Boy",71
1985,"Raymond",65,"Boy",73
1985,"Oliver",65,"Boy",73
1985,"Sean",64,"Boy",75
1985,"Isaac",64,"Boy",75
1985,"Jonathon",64,"Boy",75
1985,"Brendan",64,"Boy",75
1985,"Ian",63,"Boy",79
1985,"Caleb",63,"Boy",79
1985,"Marcus",61,"Boy",81
1985,"Jesse",61,"Boy",81
1985,"Kevin",59,"Boy",83
1985,"Rory",58,"Boy",84
1985,"Grant",57,"Boy",85
1985,"Glen",57,"Boy",85
1985,"Damian",57,"Boy",85
1985,"Corey",56,"Boy",88
1985,"Todd",55,"Boy",89
1985,"Alan",55,"Boy",89
1985,"Brad",54,"Boy",91
1985,"Ashley",54,"Boy",91
1985,"Kane",53,"Boy",93
1985,"Adrian",53,"Boy",93
1985,"Charles",53,"Boy",93
1985,"Ross",52,"Boy",96
1985,"Troy",51,"Boy",97
1985,"Geoffrey",51,"Boy",97
1985,"Shannon",50,"Boy",99
1985,"Lee",50,"Boy",99
1986,"Michael",742,"Boy",1
1986,"Daniel",725,"Boy",2
1986,"Matthew",672,"Boy",3
1986,"James",585,"Boy",4
1986,"Christopher",537,"Boy",5
1986,"David",525,"Boy",6
1986,"Samuel",490,"Boy",7
1986,"Andrew",468,"Boy",8
1986,"Joshua",464,"Boy",9
1986,"Nicholas",462,"Boy",10
1986,"Benjamin",442,"Boy",11
1986,"Jason",366,"Boy",12
1986,"Adam",334,"Boy",13
1986,"Thomas",314,"Boy",14
1986,"Mark",307,"Boy",15
1986,"Robert",292,"Boy",16
1986,"Timothy",288,"Boy",17
1986,"Richard",286,"Boy",18
1986,"Scott",279,"Boy",19
1986,"William",260,"Boy",20
1986,"Simon",253,"Boy",21
1986,"John",246,"Boy",22
1986,"Aaron",244,"Boy",23
1986,"Ryan",239,"Boy",24
1986,"Joseph",235,"Boy",25
1986,"Jonathan",233,"Boy",26
1986,"Paul",227,"Boy",27
1986,"Nathan",209,"Boy",28
1986,"Steven",197,"Boy",29
1986,"Peter",195,"Boy",30
1986,"Anthony",193,"Boy",31
1986,"Luke",191,"Boy",32
1986,"Jeremy",189,"Boy",33
1986,"Hayden",170,"Boy",34
1986,"Cameron",164,"Boy",35
1986,"Shane",153,"Boy",36
1986,"Stephen",150,"Boy",37
1986,"Bradley",149,"Boy",38
1986,"Craig",140,"Boy",39
1986,"Phillip",138,"Boy",40
1986,"Alexander",135,"Boy",41
1986,"Mathew",134,"Boy",42
1986,"Hamish",133,"Boy",43
1986,"Shaun",131,"Boy",44
1986,"Jamie",128,"Boy",45
1986,"Kyle",114,"Boy",46
1986,"Dylan",110,"Boy",47
1986,"Karl",109,"Boy",48
1986,"Kieran",99,"Boy",49
1986,"Caleb",99,"Boy",49
1986,"Patrick",97,"Boy",51
1986,"Justin",95,"Boy",52
1986,"Jared",92,"Boy",53
1986,"Joel",92,"Boy",53
1986,"Blair",91,"Boy",55
1986,"Jacob",87,"Boy",56
1986,"Troy",86,"Boy",57
1986,"Ashley",85,"Boy",58
1986,"Tony",82,"Boy",59
1986,"Kane",82,"Boy",59
1986,"Philip",81,"Boy",61
1986,"Jesse",81,"Boy",61
1986,"Edward",79,"Boy",63
1986,"Gareth",78,"Boy",64
1986,"Lance",77,"Boy",65
1986,"Liam",76,"Boy",66
1986,"Dean",76,"Boy",66
1986,"George",75,"Boy",68
1986,"Jordan",75,"Boy",68
1986,"Shannon",73,"Boy",70
1986,"Logan",73,"Boy",70
1986,"Carl",73,"Boy",70
1986,"Charles",73,"Boy",70
1986,"Gregory",72,"Boy",74
1986,"Brent",70,"Boy",75
1986,"Brendon",67,"Boy",76
1986,"Sean",65,"Boy",77
1986,"Oliver",65,"Boy",77
1986,"Brett",65,"Boy",77
1986,"Raymond",63,"Boy",80
1986,"Ricky",62,"Boy",81
1986,"Brendan",62,"Boy",81
1986,"Alan",62,"Boy",81
1986,"Cody",62,"Boy",81
1986,"Sam",60,"Boy",85
1986,"Adrian",60,"Boy",85
1986,"Grant",59,"Boy",87
1986,"Isaac",58,"Boy",88
1986,"Ben",58,"Boy",88
1986,"Kurt",57,"Boy",90
1986,"Lee",57,"Boy",90
1986,"Stuart",56,"Boy",92
1986,"Corey",56,"Boy",92
1986,"Harley",54,"Boy",94
1986,"Mitchell",51,"Boy",95
1986,"Kevin",51,"Boy",95
1986,"Henry",51,"Boy",95
1986,"Martin",50,"Boy",98
1986,"Leon",50,"Boy",98
1986,"Brad",50,"Boy",98
1987,"Michael",789,"Boy",1
1987,"Daniel",779,"Boy",2
1987,"Matthew",724,"Boy",3
1987,"James",638,"Boy",4
1987,"Christopher",585,"Boy",5
1987,"Andrew",536,"Boy",6
1987,"Samuel",505,"Boy",7
1987,"Joshua",503,"Boy",8
1987,"David",502,"Boy",9
1987,"Benjamin",456,"Boy",10
1987,"Nicholas",451,"Boy",11
1987,"Thomas",401,"Boy",12
1987,"Adam",329,"Boy",13
1987,"Timothy",328,"Boy",14
1987,"Jason",323,"Boy",15
1987,"Scott",293,"Boy",16
1987,"Richard",289,"Boy",17
1987,"Mark",281,"Boy",18
1987,"William",278,"Boy",19
1987,"John",266,"Boy",20
1987,"Ryan",261,"Boy",21
1987,"Robert",259,"Boy",22
1987,"Simon",254,"Boy",23
1987,"Luke",250,"Boy",24
1987,"Paul",235,"Boy",25
1987,"Aaron",223,"Boy",26
1987,"Joseph",215,"Boy",27
1987,"Jonathan",214,"Boy",28
1987,"Peter",212,"Boy",29
1987,"Steven",209,"Boy",30
1987,"Hayden",207,"Boy",31
1987,"Jeremy",197,"Boy",32
1987,"Shane",183,"Boy",33
1987,"Nathan",182,"Boy",34
1987,"Alexander",174,"Boy",35
1987,"Hamish",172,"Boy",36
1987,"Cameron",169,"Boy",37
1987,"Anthony",160,"Boy",38
1987,"Jamie",158,"Boy",39
1987,"Bradley",158,"Boy",39
1987,"Stephen",154,"Boy",41
1987,"Shaun",153,"Boy",42
1987,"Jordan",144,"Boy",43
1987,"Phillip",137,"Boy",44
1987,"Craig",129,"Boy",45
1987,"Jacob",123,"Boy",46
1987,"Dylan",123,"Boy",46
1987,"Kieran",122,"Boy",48
1987,"Mathew",115,"Boy",49
1987,"Kyle",112,"Boy",50
1987,"Patrick",111,"Boy",51
1987,"Joel",110,"Boy",52
1987,"Jesse",109,"Boy",53
1987,"Ashley",109,"Boy",53
1987,"Karl",105,"Boy",55
1987,"Sean",94,"Boy",56
1987,"Jared",93,"Boy",57
1987,"Tony",91,"Boy",58
1987,"Edward",88,"Boy",59
1987,"Troy",87,"Boy",60
1987,"Philip",85,"Boy",61
1987,"Logan",84,"Boy",62
1987,"Liam",82,"Boy",63
1987,"Caleb",81,"Boy",64
1987,"George",80,"Boy",65
1987,"Dean",80,"Boy",65
1987,"Carl",78,"Boy",67
1987,"Kurt",77,"Boy",68
1987,"Kane",77,"Boy",68
1987,"Justin",73,"Boy",70
1987,"Isaac",71,"Boy",71
1987,"Gregory",70,"Boy",72
1987,"Ricky",68,"Boy",73
1987,"Blair",68,"Boy",73
1987,"Kevin",66,"Boy",75
1987,"Ben",66,"Boy",75
1987,"Brendon",64,"Boy",77
1987,"Charles",64,"Boy",77
1987,"Shannon",63,"Boy",79
1987,"Lee",62,"Boy",80
1987,"Martin",61,"Boy",81
1987,"Gareth",61,"Boy",81
1987,"Lance",61,"Boy",81
1987,"Mitchell",60,"Boy",84
1987,"Cody",60,"Boy",84
1987,"Alex",59,"Boy",86
1987,"Morgan",58,"Boy",87
1987,"Rhys",58,"Boy",87
1987,"Sam",56,"Boy",89
1987,"Raymond",56,"Boy",89
1987,"Oliver",56,"Boy",89
1987,"Brendan",56,"Boy",89
1987,"Brett",55,"Boy",93
1987,"Todd",54,"Boy",94
1987,"Henry",54,"Boy",94
1987,"Stuart",53,"Boy",96
1987,"Brent",51,"Boy",97
1987,"Alan",50,"Boy",98
1987,"Grant",49,"Boy",99
1987,"Zane",48,"Boy",100
1988,"Daniel",782,"Boy",1
1988,"Michael",741,"Boy",2
1988,"Matthew",678,"Boy",3
1988,"James",633,"Boy",4
1988,"Joshua",588,"Boy",5
1988,"Andrew",555,"Boy",6
1988,"Samuel",542,"Boy",7
1988,"Christopher",530,"Boy",8
1988,"Benjamin",476,"Boy",9
1988,"David",470,"Boy",10
1988,"Thomas",408,"Boy",11
1988,"Nicholas",380,"Boy",12
1988,"Adam",327,"Boy",13
1988,"Jason",318,"Boy",14
1988,"Timothy",294,"Boy",15
1988,"Scott",291,"Boy",16
1988,"Robert",281,"Boy",17
1988,"Joseph",281,"Boy",17
1988,"Richard",278,"Boy",19
1988,"William",275,"Boy",20
1988,"Mark",271,"Boy",21
1988,"Ryan",267,"Boy",22
1988,"Simon",255,"Boy",23
1988,"Aaron",253,"Boy",24
1988,"Jonathan",229,"Boy",25
1988,"John",224,"Boy",26
1988,"Hayden",223,"Boy",27
1988,"Luke",215,"Boy",28
1988,"Alexander",202,"Boy",29
1988,"Peter",196,"Boy",30
1988,"Nathan",189,"Boy",31
1988,"Paul",188,"Boy",32
1988,"Bradley",182,"Boy",33
1988,"Shaun",180,"Boy",34
1988,"Steven",178,"Boy",35
1988,"Anthony",176,"Boy",36
1988,"Cameron",175,"Boy",37
1988,"Jesse",172,"Boy",38
1988,"Shane",168,"Boy",39
1988,"Hamish",167,"Boy",40
1988,"Stephen",156,"Boy",41
1988,"Jeremy",148,"Boy",42
1988,"Jacob",147,"Boy",43
1988,"Jamie",138,"Boy",44
1988,"Sean",134,"Boy",45
1988,"Mathew",134,"Boy",45
1988,"Dylan",127,"Boy",47
1988,"Jordan",122,"Boy",48
1988,"Karl",118,"Boy",49
1988,"Jared",115,"Boy",50
1988,"Blair",110,"Boy",51
1988,"Craig",108,"Boy",52
1988,"Joel",105,"Boy",53
1988,"Ashley",105,"Boy",53
1988,"Patrick",102,"Boy",55
1988,"Kyle",93,"Boy",56
1988,"Kane",93,"Boy",56
1988,"Phillip",92,"Boy",58
1988,"Ben",89,"Boy",59
1988,"Troy",87,"Boy",60
1988,"Vincent",86,"Boy",61
1988,"Liam",86,"Boy",61
1988,"Carl",83,"Boy",63
1988,"Logan",81,"Boy",64
1988,"Mitchell",81,"Boy",64
1988,"Kieran",80,"Boy",66
1988,"Edward",80,"Boy",66
1988,"George",78,"Boy",68
1988,"Sam",76,"Boy",69
1988,"Justin",76,"Boy",69
1988,"Tony",75,"Boy",71
1988,"Kevin",71,"Boy",72
1988,"Shannon",70,"Boy",73
1988,"Alex",70,"Boy",73
1988,"Brendon",70,"Boy",73
1988,"Gregory",69,"Boy",76
1988,"Rhys",68,"Boy",77
1988,"Jack",68,"Boy",77
1988,"Dean",68,"Boy",77
1988,"Callum",68,"Boy",77
1988,"Philip",66,"Boy",81
1988,"Tyson",65,"Boy",82
1988,"Gareth",65,"Boy",82
1988,"Brendan",65,"Boy",82
1988,"Oliver",63,"Boy",85
1988,"Ricky",63,"Boy",85
1988,"Raymond",63,"Boy",85
1988,"Caleb",63,"Boy",85
1988,"Reuben",62,"Boy",89
1988,"Lance",61,"Boy",90
1988,"Brett",60,"Boy",91
1988,"Isaac",59,"Boy",92
1988,"Corey",56,"Boy",93
1988,"Charles",56,"Boy",93
1988,"Harley",55,"Boy",95
1988,"Kurt",55,"Boy",95
1988,"Henry",55,"Boy",95
1988,"Alan",55,"Boy",95
1988,"Zachary",53,"Boy",99
1988,"Micheal",52,"Boy",100
